id:ID,name,entity_type,:LABEL,__name,__id,__drop_price
483,8 Gurus,No Category,Entity,8 Gurus,483,False
484,"8 Stocks To Watch For January 22, 2020",No Category,Entity,"8 Stocks To Watch For January 22, 2020",484,False
485,8 Technology Stocks,Pre-Market Session,Entity,8 Technology Stocks,485,False
486,"8.,. Associates",Raise,Entity,"8.,. Associates",486,False
487,9 Stocks That Every 20-Year-Old Should Buy,AAPL,Entity,9 Stocks That Every 20-Year-Old Should Buy,487,False
488,"9K, software",Impact,Entity,"9K, software",488,False
489,<2 Blue Chips>,Negative_Impact_On,Entity,<2 Blue Chips>,489,False
490,<AI Stock>,Co-move,Entity,<AI Stock>,490,False
491,<APA Corporation Stock>,COMP,Entity,<APA Corporation Stock>,491,False
492,<Berkshire Hathaway Inc. Stock>,COMP,Entity,<Berkshire Hathaway Inc. Stock>,492,False
493,<COMP>,NKE,Entity,<COMP>,493,False
494,<COMP> Stock,COMP,Entity,<COMP> Stock,494,False
495,<Cloudera Stock>,Impact,Entity,<Cloudera Stock>,495,False
496,<DJ COMP 1> Stock,COMP,Entity,<DJ COMP 1> Stock,496,False
497,<DJ COMP 2> Stock,COMP,Entity,<DJ COMP 2> Stock,497,False
498,<ECON_INDICATOR Coronavirus Closures>,No Category,Entity,<ECON_INDICATOR Coronavirus Closures>,498,False
499,<Fox Corporation Stock>,COMP,Entity,<Fox Corporation Stock>,499,False
500,<GE Stock>,HON,Entity,<GE Stock>,500,False
501,<IBB Stock>,Unspecified,Entity,<IBB Stock>,501,False
502,<Nvidia Stock>,COMP,Entity,<Nvidia Stock>,502,False
503,<Snowflake Stock>,COMP,Entity,<Snowflake Stock>,503,False
504,<Unknown Company Stock>,Impact,Entity,<Unknown Company Stock>,504,False
505,<WoodTrust Financial Corp> Stock,COMP,Entity,<WoodTrust Financial Corp> Stock,505,False
506,<unknown entity>,Knocks Out Another New Record High,Entity,<unknown entity>,506,False
507,<unknown>,No Category,Entity,<unknown>,507,False
508,A,FIN_INSTRUMENT,Entity,A,508,False
510,A Bull Market Is Coming,No Category,Entity,A Bull Market Is Coming,510,False
511,A Company,S&P 500,Entity,A Company,511,False
512,A Conversation on ESG and Sustainability With As You Sow CEO Andrew Behar,AAPL,Entity,A Conversation on ESG and Sustainability With As You Sow CEO Andrew Behar,512,False
513,A Hamburger Priced Like Steak,No Category,Entity,A Hamburger Priced Like Steak,513,False
514,A Miserable May Ends in Miserable Fashion,DOW,Entity,A Miserable May Ends in Miserable Fashion,514,False
515,A Pairs Prescription,MRK,Entity,A Pairs Prescription,515,False
516,A Peek Into The Markets,No Category,Entity,A Peek Into The Markets,516,False
517,A Recent FDA Approval Will Be Huge in Moving Amarin Stock,Health Care,Entity,A Recent FDA Approval Will Be Huge in Moving Amarin Stock,517,False
518,A Strategy,DOW,Entity,A Strategy,518,False
519,A-10 Warthog,US Dollar Military Contract,Entity,A-10 Warthog,519,False
520,A.I.,No Category,Entity,A.I.,520,False
521,AAL,BA,Entity,AAL,521,False
522,AAL Stock,COMP,Entity,AAL Stock,522,False
523,AAP,COMP,Entity,AAP,523,False
524,AAPL,COMP,Entity,AAPL,524,False
525,ABBV,FIN_INSTRUMENT,Entity,ABBV,525,False
526,ABC Stock,COMP,Entity,ABC Stock,526,False
527,ABEV,Ambev S.A. Stock,Entity,ABEV,527,False
528,ABMD,FIN_INSTRUMENT,Entity,ABMD,528,False
529,ABR,COMP,Entity,ABR,529,False
530,ABT,Co-move,Entity,ABT,530,False
531,ACCOR,COMP,Entity,ACCOR,531,False
532,ACIW,COMP,Entity,ACIW,532,False
533,ACN,Allegion plc,Entity,ACN,533,False
534,ACTION,No Category,Entity,ACTION,534,False
535,ACWI,ETF,Entity,ACWI,535,False
536,ADBE,COMP,Entity,ADBE,536,False
537,ADI,S&P 500,Entity,ADI,537,False
538,ADIDAS,ECON_IND,Entity,ADIDAS,538,False
539,ADOBE,FIN_INSTRUMENT,Entity,ADOBE,539,False
540,ADP,COMP,Entity,ADP,540,False
541,ADP Stock,COMP,Entity,ADP Stock,541,False
542,ADS,COMP,Entity,ADS,542,False
543,AEHR,COMP,Entity,AEHR,543,False
544,AEV,AAPL,Entity,AEV,544,False
545,AEX,AXP,Entity,AEX,545,False
546,AGED,COMP,Entity,AGED,546,False
547,AGN Stock,COMP,Entity,AGN Stock,547,False
548,AGTC,COMP,Entity,AGTC,548,False
549,AI,COMP,Entity,AI,549,False
550,AI Adoption,No Category,Entity,AI Adoption,550,False
551,AI Boom,Stock,Entity,AI Boom,551,False
552,AI Chip Demand,Impact,Entity,AI Chip Demand,552,False
553,AI Chip Market,ECON_INDICATOR,Entity,AI Chip Market,553,False
554,AI Chip Race,INTC,Entity,AI Chip Race,554,False
555,AI Chips,No Category,Entity,AI Chips,555,False
556,AI Company,No Category,Entity,AI Company,556,False
557,AI Costs,No Category,Entity,AI Costs,557,False
558,AI ETF,MSFT,Entity,AI ETF,558,False
559,AI Era,No Category,Entity,AI Era,559,False
560,AI Growth,Positive_Impact_On,Entity,AI Growth,560,False
561,AI Growth Stocks,COMP,Entity,AI Growth Stocks,561,False
562,AI Hardware Development,Deal,Entity,AI Hardware Development,562,False
563,AI Industry,MSFT,Entity,AI Industry,563,False
564,AI Investments,No Category,Entity,AI Investments,564,False
565,AI Landscape,No Category,Entity,AI Landscape,565,False
566,AI Market,No Category,Entity,AI Market,566,False
567,AI Monetization,No Category,Entity,AI Monetization,567,False
568,AI Mutual Funds,No Category,Entity,AI Mutual Funds,568,False
569,AI PC Chips,Raise,Entity,AI PC Chips,569,False
570,AI PC Market,No Category,Entity,AI PC Market,570,False
571,AI Rivals,FIN_INSTRUMENT,Entity,AI Rivals,571,False
572,AI Rules,Co-move,Entity,AI Rules,572,False
573,AI Sector,U.S. Equity Market,Entity,AI Sector,573,False
574,AI Spending,No Category,Entity,AI Spending,574,False
575,AI Stock,COMP,Entity,AI Stock,575,False
576,AI Stocks,COMP,Entity,AI Stocks,576,False
577,AI Tech Stocks,AI Tech Stocks,Entity,AI Tech Stocks,577,False
578,AI Technology,Equity,Entity,AI Technology,578,False
579,AI Tidal Wave,No Category,Entity,AI Tidal Wave,579,False
580,AI Upside Potential,Stock,Entity,AI Upside Potential,580,False
581,AI stock,COMP,Entity,AI stock,581,False
582,AI-Savvy Retail Stocks,No Category,Entity,AI-Savvy Retail Stocks,582,False
583,AI/ML,No Category,Entity,AI/ML,583,False
584,"AIMZ Investment Advisors, LLC Stock",COMP,Entity,"AIMZ Investment Advisors, LLC Stock",584,False
585,AKAM,COMP,Entity,AKAM,585,False
586,AKRX,AKRX,Entity,AKRX,586,False
587,ALIBABA,WMT,Entity,ALIBABA,587,False
588,ALLY,DOW,Entity,ALLY,588,False
589,ALPS,FIN_INSTRUMENT,Entity,ALPS,589,False
590,AMAT,Stock,Entity,AMAT,590,False
591,AMAT Stock,COMP,Entity,AMAT Stock,591,False
592,AMC,COMP,Entity,AMC,592,False
593,AMC Entertainment,COMP,Entity,AMC Entertainment,593,False
594,AMD,COMP,Entity,AMD,594,False
595,AMD Performance,ECON_INDICATOR,Entity,AMD Performance,595,False
596,AMD Poses Tough Competition With New 3rd-Gen Ryzen Processors,COMP,Entity,AMD Poses Tough Competition With New 3rd-Gen Ryzen Processors,596,False
597,AMD Stock,COMP,Entity,AMD Stock,597,False
598,AMD pressure,INTC,Entity,AMD pressure,598,False
599,AMD's MI300,No Category,Entity,AMD's MI300,599,False
600,AMD's Market Share,No Category,Entity,AMD's Market Share,600,False
601,AMD's Stock,COMP,Entity,AMD's Stock,601,False
602,AMG 510 Early Phase 1 Study,No Category,Entity,AMG 510 Early Phase 1 Study,602,False
603,AMG National Trust Bank,COMP,Entity,AMG National Trust Bank,603,False
604,AMGN,COMP,Entity,AMGN,604,False
605,AMPOL,COMP,Entity,AMPOL,605,False
606,AMRN,FIN_INSTRUMENT,Entity,AMRN,606,False
607,AMT,Stock,Entity,AMT,607,False
608,AMX,Stock,Entity,AMX,608,False
609,AMZN,COMP,Entity,AMZN,609,False
610,AMZN Stock,COMP,Entity,AMZN Stock,610,False
611,ANA HOLDINGS,Sale,Entity,ANA HOLDINGS,611,False
612,ANALYSIS,Recommendation,Entity,ANALYSIS,612,False
613,ANALYSIS-Pixar's 'Elemental' challenge: Originals aren’t breaking big at the box office,S&P 500,Entity,ANALYSIS-Pixar's 'Elemental' challenge: Originals aren’t breaking big at the box office,613,False
614,ANALYSIS-Sharp drop in equity premium may mark return of 60/40 portfolio,No Category,Entity,ANALYSIS-Sharp drop in equity premium may mark return of 60/40 portfolio,614,False
615,ANET,COMP,Entity,ANET,615,False
616,ANGO Stock,COMP,Entity,ANGO Stock,616,False
617,ANSYS,ANSYS Stock,Entity,ANSYS,617,False
618,ANZ Stock,Positive_Impact_On,Entity,ANZ Stock,618,False
619,AOC,COMP,Entity,AOC,619,False
620,APD,COMP,Entity,APD,620,False
621,APG All Pensions Group,Stock,Entity,APG All Pensions Group,621,False
622,APG All Pensions Group NV,No Category,Entity,APG All Pensions Group NV,622,False
623,AQB,COMP,Entity,AQB,623,False
624,AR Industry,No Category,Entity,AR Industry,624,False
625,AR device,No Category,Entity,AR device,625,False
626,ARDS,ECON_INDICATOR,Entity,ARDS,626,False
627,ARGO,COMP,Entity,ARGO,627,False
628,ARGUS,Price Target,Entity,ARGUS,628,False
629,ARIBA,Deal,Entity,ARIBA,629,False
630,ARK Invest,INVESTMENT_FUND,Entity,ARK Invest,630,False
631,ARM,FIN_INST,Entity,ARM,631,False
632,ARMED Battle,Unknown,Entity,ARMED Battle,632,False
633,ARMed Attack,AMD Stock,Entity,ARMed Attack,633,False
634,ARR,Impact,Entity,ARR,634,False
635,AS,COMP,Entity,AS,635,False
636,ASANA,COMP,Entity,ASANA,636,False
637,ASCO,U.S. Equities,Entity,ASCO,637,False
638,ASCO20 Virtual Scientific Program,ECON_INDICATOR,Entity,ASCO20 Virtual Scientific Program,638,False
639,ASDA,COMP Stock,Entity,ASDA,639,False
640,ASIA,Asian Stocks,Entity,ASIA,640,False
641,ASML,INTC,Entity,ASML,641,False
642,ASML Holdings,FIN_INSTRUMENT,Entity,ASML Holdings,642,False
643,ASML Stock,COMP,Entity,ASML Stock,643,False
644,ASTEC,FIN_INSTRUMENT,Entity,ASTEC,644,False
645,AT&T,FIN_INSTRUMENT,Entity,AT&T,645,False
646,AT&T Developments Networking Switch,FIN_INSTRUMENT,Entity,AT&T Developments Networking Switch,646,False
647,AT&T Stock,COMP,Entity,AT&T Stock,647,False
648,ATVI,ATVI Stock,Entity,ATVI,648,False
649,AV,Tech,Entity,AV,649,False
650,AVDX,COMP,Entity,AVDX,650,False
651,AVGO,FIN_INSTRUMENT,Entity,AVGO,651,False
652,AVGO Stock,COMP,Entity,AVGO Stock,652,False
653,AVOID,COMP,Entity,AVOID,653,False
654,AWS Wavelength,Positive_Impact_On,Entity,AWS Wavelength,654,False
655,AXON,COMP,Entity,AXON,655,False
656,AXP,COMP,Entity,AXP,656,False
657,AXS,DOW,Entity,AXS,657,False
658,AZN,AAPL,Entity,AZN,658,False
659,AZO,FIN_INSTRUMENT,Entity,AZO,659,False
660,AZURE,ECON_INDICATOR,Entity,AZURE,660,False
661,AZZ,Stock,Entity,AZZ,661,False
662,AbbVie,Stock,Entity,AbbVie,662,False
663,AbbVie Inc,COMP,Entity,AbbVie Inc,663,False
664,AbbVie Inc.,COMP,Entity,AbbVie Inc.,664,False
665,AbbVie Stock,COMP,Entity,AbbVie Stock,665,False
666,Abbosh,No Category,Entity,Abbosh,666,False
667,Abbott,CANONICAL_COMP,Entity,Abbott,667,False
668,Abbvie,Negative_Impact_On,Entity,Abbvie,668,False
669,Abercrombie & Fitch,Stock,Entity,Abercrombie & Fitch,669,False
670,Aberdeen Standard,AAPL,Entity,Aberdeen Standard,670,False
671,Ability to Treat Coronavirus,ECON_INDICATOR,Entity,Ability to Treat Coronavirus,671,False
672,Abortion Pill,ECON_INDICATOR,Entity,Abortion Pill,672,False
673,Abortion ban impact,No Category,Entity,Abortion ban impact,673,False
674,About You,AAPL,Entity,About You,674,False
675,Absolut & Sprite Cocktail,COMP,Entity,Absolut & Sprite Cocktail,675,False
676,Absolut Vodka,S&P 500,Entity,Absolut Vodka,676,False
677,Acacia Communications,No Category,Entity,Acacia Communications,677,False
678,Acacia Communications Stock,COMP,Entity,Acacia Communications Stock,678,False
679,Acadian Asset Management,US Dollar,Entity,Acadian Asset Management,679,False
680,Acceleron Acquisition,No Category,Entity,Acceleron Acquisition,680,False
681,Acceleron Pharma Inc. Stock,COMP,Entity,Acceleron Pharma Inc. Stock,681,False
682,Acceleron Pharma Stock,COMP,Entity,Acceleron Pharma Stock,682,False
683,Accenture Stock,COMP,Entity,Accenture Stock,683,False
684,Acelity,No Category,Entity,Acelity,684,False
685,Acelity Inc.,COMP,Entity,Acelity Inc.,685,False
686,Achieved a goal,Not specified,Entity,Achieved a goal,686,False
687,Acquire,M*Modals Technology Business,Entity,Acquire,687,False
688,Acquisition,COMP,Entity,Acquisition,688,False
689,Acquisition of Activision Blizzard,COMP,Entity,Acquisition of Activision Blizzard,689,False
690,Acquisition-Heavy Strategy,CRM,Entity,Acquisition-Heavy Strategy,690,False
691,Acquisitions,No Category,Entity,Acquisitions,691,False
692,Across The Board,Decrease,Entity,Across The Board,692,False
693,Actelion Pharma Stock,COMP,Entity,Actelion Pharma Stock,693,False
694,Active Investors,No Category,Entity,Active Investors,694,False
695,Activision,MSFT,Entity,Activision,695,False
697,Activision Blizzard,Activision Blizzard Inc.,Entity,Activision Blizzard,697,False
698,Activision Blizzard (ATVI) Stock,COMP,Entity,Activision Blizzard (ATVI) Stock,698,False
699,Activision Blizzard Deal,MSFT,Entity,Activision Blizzard Deal,699,False
700,Activision Blizzard Inc.,COMP,Entity,Activision Blizzard Inc.,700,False
701,Activision Blizzard King,No Category,Entity,Activision Blizzard King,701,False
702,Activision Blizzard King Stock,FIN_INSTRUMENT,Entity,Activision Blizzard King Stock,702,False
703,Activision Blizzard Stock,COMP,Entity,Activision Blizzard Stock,703,False
704,Activision Deal,MSFT,Entity,Activision Deal,704,False
705,Activision Merger,Activision Merger Stock,Entity,Activision Merger,705,False
706,Activision Stock,COMP,Entity,Activision Stock,706,False
707,Activision deal,COMP,Entity,Activision deal,707,False
708,Activision-Blizzard,INTC,Entity,Activision-Blizzard,708,False
709,Activist Investor,Impact,Entity,Activist Investor,709,False
710,Activist Investor Involvement,not specified,Entity,Activist Investor Involvement,710,False
711,Activist Investors,No Category,Entity,Activist Investors,711,False
712,Activist investor Nelson Peltz,FIN_INSTRUMENT,Entity,Activist investor Nelson Peltz,712,False
713,Activist investor Peltz,FIN_INSTRUMENT,Entity,Activist investor Peltz,713,False
714,Activity,CRM,Entity,Activity,714,False
715,Acuity Brands Inc Stock,Correlated_With,Entity,Acuity Brands Inc Stock,715,False
716,Ad Tech Stock,No relation,Entity,Ad Tech Stock,716,False
717,Ad-Supported Tier,COMP,Entity,Ad-Supported Tier,717,False
718,Adage Capital Partners,Decrease,Entity,Adage Capital Partners,718,False
719,Adams Express Co,FIN_INSTRUMENT,Entity,Adams Express Co,719,False
720,Adani coal mine project,Project,Entity,Adani coal mine project,720,False
721,Add to Your Portfolio,Investment,Entity,Add to Your Portfolio,721,False
722,Additional stimulus uncertain,INTC,Entity,Additional stimulus uncertain,722,False
723,Adidas,COMP,Entity,Adidas,723,False
724,Adj. EPS,ECON_INDICATOR,Entity,Adj. EPS,724,False
725,Adj. EPS Growth Outlook,No Category,Entity,Adj. EPS Growth Outlook,725,False
726,Adj. Free Cash Flow,PG,Entity,Adj. Free Cash Flow,726,False
727,"Adj. Free Cash Flow Productivity, Cash Return Guidance",PG,Entity,"Adj. Free Cash Flow Productivity, Cash Return Guidance",727,False
728,Adjusted Earnings,COMP,Entity,Adjusted Earnings,728,False
729,Adjusted Earnings Per Share,Raise,Entity,Adjusted Earnings Per Share,729,False
730,Adjusted Earnings Per Share (EPS),No Category,Entity,Adjusted Earnings Per Share (EPS),730,False
731,Adjusted earnings,No entity,Entity,Adjusted earnings,731,False
732,Adjuvant Lung Cancer,No Category,Entity,Adjuvant Lung Cancer,732,False
733,Adlink,"IT, OT, AI Integration",Entity,Adlink,733,False
734,Adobe Flash Deal,No Category,Entity,Adobe Flash Deal,734,False
735,Adobe Inc,PG,Entity,Adobe Inc,735,False
736,Adobe Stock,COMP,Entity,Adobe Stock,736,False
737,Adtran,Upgrade,Entity,Adtran,737,False
738,Adults with Hospital-Acquired and Ventilator-Associated Bacterial Pneumonia,MRK,Entity,Adults with Hospital-Acquired and Ventilator-Associated Bacterial Pneumonia,738,False
739,Advanced Micro Devices,INTC,Entity,Advanced Micro Devices,739,False
740,Advanced Micro Devices (AMD),INTC,Entity,Advanced Micro Devices (AMD),740,False
741,Advanced Micro Devices Inc.,COMP,Entity,Advanced Micro Devices Inc.,741,False
742,Advanced Micro Devices Stock,COMP,Entity,Advanced Micro Devices Stock,742,False
743,"Advanced Micro Devices, Inc.",Tech Sector,Entity,"Advanced Micro Devices, Inc.",743,False
745,Advanced Non-Small Cell Lung Cancer,No Category,Entity,Advanced Non-Small Cell Lung Cancer,745,False
746,Advanced Renal Cell Carcinoma,No Category,Entity,Advanced Renal Cell Carcinoma,746,False
747,Advanced Sterilization Products Business,COMP,Entity,Advanced Sterilization Products Business,747,False
748,Advertising,WMT,Entity,Advertising,748,False
749,Advertising Expenditure,No Category,Entity,Advertising Expenditure,749,False
750,Advertising Industry,COMP,Entity,Advertising Industry,750,False
751,Advertising Revenue,No Category,Entity,Advertising Revenue,751,False
752,Advertising industry,No Category,Entity,Advertising industry,752,False
753,"Advisors Asset Management, Inc.",WBA,Entity,"Advisors Asset Management, Inc.",753,False
754,Advisors Management Group Inc,JPM,Entity,Advisors Management Group Inc,754,False
755,Advisory Firm,FIN_INSTRUMENT,Entity,Advisory Firm,755,False
756,Aecom Stock,COMP,Entity,Aecom Stock,756,False
757,Aegean,No Category,Entity,Aegean,757,False
758,AerCap,Stock,Entity,AerCap,758,False
759,Aerion,COMP,Entity,Aerion,759,False
760,Aeromexico,No Category,Entity,Aeromexico,760,False
761,Aerospace,BA,Entity,Aerospace,761,False
762,Aerospace & Defense,BA,Entity,Aerospace & Defense,762,False
763,Aerospace & Defense Industry,Decrease,Entity,Aerospace & Defense Industry,763,False
764,Aerospace Defense,S&P 500,Entity,Aerospace Defense,764,False
765,Aerospace ETFs,Stock,Entity,Aerospace ETFs,765,False
766,Aerospace Industry,ECON_INDICATOR,Entity,Aerospace Industry,766,False
767,Aerospace Play TAT Technologies,No Category,Entity,Aerospace Play TAT Technologies,767,False
768,Aerospace Sector,No Category,Entity,Aerospace Sector,768,False
769,Aerospace Stocks,No Category,Entity,Aerospace Stocks,769,False
770,Aerospace Stocks to Watch,S&P 500,Entity,Aerospace Stocks to Watch,770,False
771,Aerospace and Defense Industry,No Category,Entity,Aerospace and Defense Industry,771,False
772,Aerospace sales fall,Not specified,Entity,Aerospace sales fall,772,False
773,Affirm,AAPL,Entity,Affirm,773,False
774,Affirm Holdings,AAPL,Entity,Affirm Holdings,774,False
775,Affirm Stock,COMP,Entity,Affirm Stock,775,False
776,Africa,Raise,Entity,Africa,776,False
777,After Hours,S&P 500,Entity,After Hours,777,False
778,After Hours Most Active,US Dollar,Entity,After Hours Most Active,778,False
779,"After Hours Most Active for Apr 10, 2023 :",FIN_INSTRUMENT,Entity,"After Hours Most Active for Apr 10, 2023 :",779,False
